Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
1,-30.172425682282935,-36.55784796984327,-41.56803757141091,5.28125,4.218072916666666,2.8125
2,-29.030353508327135,-37.10460497223267,-42.66087863787922,5.796875,4.251927083333333,3.0625
3,-29.675641521573258,-35.75897687032189,-41.101968948480135,5.359375,4.324739583333334,3.34375
4,-31.717050805651,-38.33684997197483,-43.15893590780358,5.21875,4.271979166666667,2.984375
5,-30.225519460477784,-37.559286261156686,-43.00616829258858,5.359375,4.2753125,2.734375
6,-28.57419071940172,-37.13271593749465,-42.642790444182424,5.5625,4.2475,2.703125
7,-29.283097590431332,-35.601611949150744,-40.731123256332566,5.296875,4.229479166666667,2.890625
8,-29.85508893118061,-38.2643913343352,-43.68098106448274,5.265625,4.255364583333333,3.203125
9,-26.92167132480974,-35.139180905220144,-40.90427399397228,5.53125,4.288020833333333,3.15625
10,-28.631363586011844,-35.93864119338149,-42.55347881030261,5.46875,4.257083333333333,2.859375
11,-28.64093972168993,-35.512839808530146,-40.97385654592293,5.25,4.194947916666667,3.1875
12,-27.845610740200918,-35.702334245594415,-41.0326109528327,5.1875,4.21546875,3.25
13,-28.261755122294424,-34.83467991863343,-39.96977292439007,5.4375,4.23046875,3.28125
14,-25.390543962463394,-32.6080805983571,-38.353746971393385,5.234375,4.202864583333334,3.28125
15,-27.743698654163065,-34.81230922426144,-39.45811536093142,5.484375,4.227604166666667,3.140625
16,-28.196621283363335,-35.86668473353542,-41.11049373643422,5.34375,4.23171875,2.9375
17,-26.087571314124837,-34.94272767769883,-40.60694842661579,5.828125,4.229791666666666,3.171875
18,-30.44372503413378,-37.13308544427545,-43.392635123660774,5.265625,4.25109375,2.875
19,-26.457390001895064,-36.943135682226085,-42.8144517702343,5.328125,4.238541666666666,2.859375
20,-26.381253412125325,-34.64280264139086,-40.75745662582197,5.421875,4.21234375,3.0625
21,-28.60491184336256,-35.8252900093811,-41.730714069634814,5.5,4.254375,3.171875
22,-26.41167042794762,-34.46130137280993,-40.21586012380918,5.375,4.275989583333334,3.25
23,-28.103028083053953,-37.20366121308403,-43.556573995756835,5.375,4.289114583333333,3.1875
24,-27.268122036781357,-35.14395730792601,-40.839376988253804,5.203125,4.26390625,3.234375
25,-29.820931784209687,-37.033147360799425,-42.419092069145236,5.421875,4.3272916666666665,3.375
26,-29.709188209875144,-37.16919960522957,-42.80879866130883,5.34375,4.2586458333333335,3.234375
27,-29.034440683653084,-36.85726914211077,-42.45228577028733,5.28125,4.296979166666667,3.015625
28,-28.664935988471285,-36.45730014702157,-42.69552095340585,5.359375,4.292760416666667,3.390625
29,-25.553399139365087,-36.1295199448729,-42.054623358470266,5.515625,4.265885416666666,2.90625
30,-27.604016150854783,-36.616567597996514,-43.38652164870682,5.4375,4.2759375,2.984375
31,-28.535619075319524,-35.822193081447274,-41.87933712984521,5.65625,4.272395833333333,2.921875
32,-25.947846982658092,-36.62363067802002,-42.23536951842627,5.609375,4.26640625,2.90625
33,-27.617863800699514,-35.59245638483073,-41.82997521355319,5.609375,4.254427083333334,2.625
34,-28.7720752305929,-35.76717340574,-40.84321136363644,5.265625,4.28765625,2.890625
35,-27.533926429169004,-35.184400255658865,-40.284058756028514,5.421875,4.285520833333333,2.859375
36,-26.729781383602877,-35.76616639225582,-41.03449160414469,5.65625,4.29375,2.953125
37,-25.531603182304384,-32.97083301184085,-38.109222386146854,5.5,4.296302083333333,2.953125
38,-27.317355989470794,-33.002299348031734,-38.71561071063582,5.390625,4.30921875,3.453125
39,-28.191643254660427,-36.20265918887384,-42.248244974756986,5.59375,4.3624479166666665,3.171875
40,-27.049670693834063,-35.61917858585921,-42.04173453745794,5.71875,4.367395833333333,3.140625
41,-25.326763766158926,-33.81698561804433,-40.65664211951487,5.453125,4.325625,3.171875
42,-27.86495613672877,-35.3340544729286,-41.67489318997809,5.640625,4.305104166666666,2.765625
43,-28.628778295735664,-35.88890181528097,-41.8094498992652,5.4375,4.300989583333333,2.859375
44,-28.52533390327091,-34.79730372739029,-41.390356792920315,5.578125,4.274114583333334,3.078125
45,-26.349307913089262,-33.614342774927565,-40.58907690594212,5.421875,4.27515625,3.15625
46,-27.20972559163781,-34.16597664562415,-40.89703857899869,5.578125,4.248177083333333,2.875
47,-24.69565617515874,-33.68569436255531,-41.31245901228576,6.015625,4.311614583333333,3.265625
48,-26.221055968598755,-34.240064392182525,-41.35662073677672,5.484375,4.31671875,3.0625
49,-27.76091027366151,-35.18240437705746,-41.89841752230002,5.375,4.271979166666667,3.109375
50,-27.67073774216892,-35.18585692895403,-41.561529097285586,5.515625,4.2790625,3.0625
51,-27.072696990896883,-34.62266725065656,-41.059374713441,5.5,4.19015625,3.046875
52,-25.19258673590498,-34.01454870249253,-40.554946623227366,5.3125,4.22140625,3.09375
53,-29.475919669194763,-36.364468854717806,-43.05638999991099,5.5,4.208177083333333,3.0
54,-25.38556183296122,-32.758219109381386,-39.891295853408195,5.1875,4.28453125,3.125
55,-24.148962029781252,-33.79619077466729,-39.86279092988332,5.921875,4.2140104166666665,3.0
56,-24.667931331905653,-33.296846850992324,-40.21846581608959,5.640625,4.24265625,2.96875
57,-24.747809538229323,-31.478675857471888,-38.21043854081023,5.65625,4.310260416666667,3.25
58,-27.15478981156968,-35.02179641772172,-41.27622095878677,5.375,4.259635416666667,3.21875
59,-24.951751472149734,-32.78226265133174,-40.01759873873871,5.5,4.281302083333333,3.125
60,-22.21897072407384,-31.52788228527516,-38.100982338954196,5.75,4.338958333333333,3.03125
61,-25.538365304845065,-34.52578132420217,-41.29045634939703,5.5,4.246770833333334,2.9375
62,-23.37366617068461,-29.803449499314283,-37.01444193741061,5.46875,4.29,2.921875
63,-24.16957429635665,-32.17398041266042,-40.62838342595077,5.875,4.2571875,2.953125
64,-25.1197647717244,-33.355238548458615,-41.418162739627164,5.375,4.266770833333333,2.96875
65,-23.081521565847915,-31.057579696790103,-38.86591480107539,5.484375,4.23640625,2.8125
66,-25.677459975708594,-32.07288497114161,-38.958343955172865,5.609375,4.2309375,2.875
67,-27.116039410593718,-34.49996060050167,-39.9373276376609,5.734375,4.163802083333334,2.6875
68,-26.042483906757486,-33.20025532876353,-39.77693842804394,5.375,4.1570833333333335,2.796875
69,-22.494245971936774,-32.750411402412105,-41.701647450283446,5.484375,4.2355729166666665,3.0
70,-25.22745945488631,-33.73073685420977,-42.833060092613664,5.734375,4.204270833333333,2.921875
71,-25.400299514952412,-31.697095462922242,-39.48185565239065,5.484375,4.066927083333334,2.859375
72,-23.918281096933786,-30.41837853600539,-38.19685054003715,5.46875,4.125729166666667,2.828125
73,-24.5661535259717,-31.142168073240004,-38.74801070720078,5.390625,4.188177083333334,2.765625
74,-22.241487506270992,-29.55338312920089,-37.629686713132706,5.578125,4.190364583333333,2.84375
75,-23.687852665981197,-31.519971758829925,-39.275738505606725,5.765625,4.136927083333333,2.828125
76,-22.582344396899213,-31.50078434762973,-39.699465167079794,5.296875,4.119166666666667,3.0
77,-23.032854587288455,-30.537317913624786,-39.726684011834735,5.359375,4.111302083333333,2.984375
78,-22.33139595000872,-29.046312706653133,-37.05163488380778,5.5,4.0832291666666665,2.875
79,-22.536802607122546,-29.949311103266755,-37.84613076591049,5.234375,4.0259375,2.953125
80,-21.78572429867509,-29.55575007081015,-37.12175576861462,5.4375,4.060416666666667,2.890625
81,-24.916483656187136,-31.98317719203418,-38.59803940154016,5.140625,4.046302083333333,3.140625
82,-23.22913394758563,-29.843436562817647,-36.792940216544594,5.328125,4.05234375,3.015625
83,-23.167339225156926,-31.035834587139888,-37.50006509827412,5.234375,4.066197916666667,2.90625
84,-23.737095689392017,-29.848194456753166,-38.10831862758133,5.28125,4.055677083333333,2.9375
85,-20.786111469437973,-30.355797016929657,-37.89077260698251,5.65625,4.093072916666666,2.59375
86,-23.62689496107707,-30.436404324431702,-37.8955209409617,5.875,4.0659375,2.984375
87,-24.543677087051492,-30.470552091395565,-38.036575964195656,5.3125,4.091145833333333,2.921875
88,-23.34180230875582,-28.88445321744511,-36.69978122123618,5.15625,4.04109375,2.953125
89,-21.722048406535013,-28.11507241712966,-35.072703466925034,5.71875,4.002552083333334,2.796875
90,-22.336139433991388,-29.38833317881688,-37.35661069507972,5.5,3.9861458333333335,2.84375
91,-20.620923551597116,-28.07129886966525,-35.183780298361064,5.21875,3.9286979166666667,2.96875
92,-20.346550891209965,-28.456519712063248,-35.02436781993289,5.09375,3.9002083333333335,2.75
93,-20.68090617307109,-27.68662042387445,-34.20833976176146,5.296875,3.94515625,2.6875
94,-21.56538185028314,-27.507623788192124,-35.4738867268978,5.5625,3.9226041666666664,2.671875
95,-19.051404755329497,-25.70307202429667,-34.638881640938436,5.03125,3.801041666666667,2.5625
96,-23.108466280213307,-29.694031190391453,-38.027612945644876,5.40625,3.8565104166666666,2.75
97,-18.58148397991693,-25.54544414859527,-33.18700806925785,5.1875,3.64734375,2.5625
98,-19.23336284769932,-25.997501483286534,-33.632104761260905,5.3125,3.82640625,2.6875
99,-16.9918199177058,-24.29364783560102,-31.411759838364667,5.328125,3.7235416666666667,2.5625
100,-20.90515285595356,-26.963400656326982,-35.069481526554036,4.875,3.81109375,2.703125
101,-20.59776900933391,-26.286338161180094,-33.580231989317205,5.390625,3.8199479166666666,2.640625
102,-21.912512416623834,-27.143899012252856,-33.95531048078671,5.25,3.7759895833333332,2.484375
103,-21.89739833413021,-27.12262527271274,-35.82354479608945,5.03125,3.784895833333333,2.5625
104,-22.060930981565182,-27.522321984344003,-35.7971233816559,5.25,3.8438020833333333,2.6875
105,-23.004045774335484,-28.51796009871652,-35.08995913176807,5.375,3.900729166666667,2.921875
106,-21.96926999331417,-27.283562572365163,-34.34841399390557,5.28125,3.84140625,2.4375
107,-16.797794824159798,-22.665971224582947,-30.520177928035935,5.328125,3.85953125,2.71875
108,-22.848057091244417,-28.51386920440144,-37.44060973082311,5.59375,3.87265625,2.75
109,-19.399473122582275,-26.361220589231536,-33.83033454821701,5.1875,3.8446875,2.828125
110,-20.062919042386394,-25.535266946763148,-32.51825656473915,5.140625,3.814114583333333,2.359375
111,-18.694308814903863,-23.92468887538086,-30.339410275852575,5.34375,3.78578125,2.65625
112,-18.082729341041418,-24.02348300583509,-31.848229480323344,5.1875,3.764479166666667,2.671875
113,-21.50146456988412,-26.719280551942276,-36.986756046465544,5.5625,3.8727604166666665,2.6875
114,-21.07702676347285,-26.978323247446404,-34.07810725253783,5.5,3.778125,2.734375
115,-20.71399645378174,-26.98758076815209,-34.38332729427417,5.84375,3.7968229166666667,2.703125
116,-17.407611975400002,-24.28798163056946,-32.442741127950704,5.21875,3.7896354166666666,2.640625
117,-20.262949472700353,-25.565770149140135,-32.05764282777987,5.390625,3.72859375,2.53125
118,-17.198334747408385,-23.22355659726778,-30.125137777220026,4.984375,3.6683854166666667,2.5
119,-19.136133367055944,-24.213778104737216,-31.384519447452863,4.96875,3.640364583333333,2.625
120,-20.59873902398837,-25.76696936498156,-37.39731753958091,5.15625,3.7231770833333333,2.5625
121,-18.82223481051657,-24.11004073984483,-29.928039080128787,5.609375,3.7445833333333334,2.796875
122,-17.908861552909784,-23.29227052313058,-30.313112856958213,5.03125,3.63140625,2.5625
123,-19.817962763441574,-25.39035962506029,-33.17451998837314,4.859375,3.613072916666667,2.421875
124,-19.51369146203556,-25.05214531345227,-31.254245919815883,4.828125,3.5692708333333334,2.40625
125,-17.36000202093136,-23.635511223320723,-30.949110677700318,5.546875,3.5066145833333335,2.609375
126,-21.441366919545153,-26.554166920194294,-31.760371080213645,4.90625,3.5226041666666665,2.53125
127,-18.67006755481217,-23.058184667646596,-32.34326596207261,4.796875,3.3959895833333333,2.359375
128,-17.79563479888809,-22.71748737296305,-28.27624833925631,4.71875,3.47609375,2.4375
129,-17.28552936742402,-21.15044626807236,-29.676554063745616,4.875,3.422135416666667,2.453125
130,-17.817121912928716,-23.42799468775795,-34.3331892030148,4.859375,3.3902083333333333,2.484375
131,-14.040021440654462,-18.5802627752823,-27.54347546771873,4.671875,3.3636979166666667,2.5
132,-17.69842911348862,-22.8700632225123,-29.925442090143566,4.46875,3.3831770833333334,2.375
133,-16.017117572357158,-21.236473099207384,-28.336505613362682,4.671875,3.33984375,2.40625
134,-18.772703033063465,-23.387884454979925,-29.712215223917912,4.484375,3.204270833333333,2.390625
135,-16.879691452421422,-20.813888829462613,-25.68054803282675,4.375,3.3218229166666666,2.296875
136,-18.849052439701985,-23.829815764032325,-30.302649473930963,4.8125,3.36125,2.5
137,-17.962372123936174,-23.065788304234236,-30.39071498441999,4.5625,3.335729166666667,2.34375
138,-16.942866984969967,-21.6054461050567,-27.03043260637349,4.34375,3.32375,2.4375
139,-16.52543735959762,-20.77825284865336,-28.68402147081311,4.84375,3.31328125,2.484375
140,-17.755559155865,-22.598193160641248,-30.312135427604154,4.71875,3.354375,2.40625
141,-19.861636776621225,-24.458456445211866,-29.84528566584295,4.59375,3.2509375,2.5
142,-17.164982351796162,-21.242828418831166,-27.108582730485026,4.734375,3.2468229166666664,2.328125
143,-17.051893734576037,-20.86249871556465,-27.326412607911223,4.296875,3.2951041666666665,2.453125
144,-18.211290854412255,-22.022428620980623,-27.8115528663766,4.8125,3.247239583333333,2.375
145,-15.874910012989176,-19.470681535281038,-25.56234337247497,4.453125,3.242395833333333,2.46875
146,-17.230982622215738,-21.69659376757629,-27.723766486021965,4.9375,3.3043229166666666,2.40625
147,-16.765736624338277,-20.092136030272606,-25.75948531926824,4.390625,3.2400520833333335,2.46875
148,-14.304895306133005,-18.434809551021473,-26.66679274060973,4.375,3.2661979166666666,2.421875
149,-17.580234352654497,-21.652518134120047,-28.74515012724745,4.515625,3.2652083333333333,2.359375
150,-17.98986761603093,-21.552396098029302,-26.660140580212897,4.15625,3.20140625,2.484375
151,-16.775769546441044,-20.706559775255514,-30.289316697323926,4.671875,3.2177083333333334,2.328125
152,-17.144089784153326,-20.32420915470475,-25.801541468314177,4.328125,3.1675520833333333,2.3125
153,-15.304336381795876,-19.06130927517057,-24.60343430144556,4.015625,3.1015104166666667,2.40625
154,-19.426611080614922,-22.359192688946415,-31.476758180845465,4.5,3.11765625,2.421875
155,-14.376455577385737,-17.77809155248156,-22.31720728087931,4.59375,3.205625,2.453125
156,-13.971503012577365,-17.232080518748976,-23.04012546186126,4.390625,3.0676041666666665,2.21875
157,-19.54912120414624,-23.24168061581804,-28.062692254565977,4.265625,3.0377604166666665,2.21875
158,-17.5582353360514,-21.714561938362465,-27.98702400033541,4.34375,3.0853125,2.328125
159,-16.93268754067259,-21.275783029819433,-26.924512983793644,4.40625,3.2508854166666667,2.453125
160,-15.413066678860792,-19.10903867390732,-24.499883594084924,4.59375,3.1790625,2.296875
161,-18.534549957039644,-22.36598882578475,-27.00823725394152,4.484375,3.1978645833333332,2.359375
162,-18.326297476964715,-21.3271868840723,-26.58412068864288,4.46875,3.20296875,2.4375
163,-17.21221788615023,-20.604170373082148,-26.045635777375843,4.875,3.334322916666667,2.4375
164,-16.953324662773085,-20.524943618215488,-26.492688587445926,4.421875,3.3094270833333335,2.46875
165,-15.403888229597488,-18.625730952907723,-27.07589852486167,4.234375,3.24734375,2.484375
166,-15.67925622667078,-19.28766636702958,-23.906473258034488,4.625,3.279427083333333,2.484375
167,-17.837817652670616,-21.017975279366023,-25.9149038118335,4.359375,3.2295833333333333,2.375
168,-13.201147995332065,-19.05438397991312,-24.085320311935483,4.28125,3.303125,2.5625
169,-15.020279587284513,-19.076362261273697,-24.27198663658887,4.140625,3.1836458333333333,2.46875
170,-13.852715285839128,-17.90457269401437,-25.052922961437066,4.65625,3.3124479166666667,2.5
171,-16.141406171408708,-19.19613550538595,-24.745704466977887,4.40625,3.2994270833333332,2.53125
172,-15.384918587320373,-18.650694681416894,-22.764602500649698,4.4375,3.234375,2.4375
173,-19.717175659164266,-22.690707987145263,-25.817234200143833,4.1875,3.3328645833333335,2.625
174,-15.902741069222024,-19.228727524481265,-24.166664370311427,4.6875,3.4327083333333333,2.640625
175,-13.825854372322086,-17.197013607271696,-21.063258771458038,4.53125,3.38265625,2.546875
176,-16.893454083824754,-20.234952553181436,-24.466199147962836,4.609375,3.38125,2.59375
177,-15.892499029112274,-18.955618961754734,-24.159777444679104,4.515625,3.3813541666666667,2.59375
178,-19.807167310252215,-22.8230619323972,-26.988450911450258,4.984375,3.4881770833333334,2.453125
179,-17.341735962702096,-21.8126596440422,-27.308779916982967,5.0,3.448958333333333,2.515625
180,-19.237551345745153,-22.315528105145876,-27.955887845036326,4.75,3.413125,2.5
181,-20.657676801676423,-23.836554860528363,-28.440826267123587,4.265625,3.3041145833333334,2.46875
182,-16.39830341460219,-19.535715801495364,-26.013961064391275,4.5625,3.3536979166666665,2.484375
183,-16.135017026035023,-19.513224763472778,-22.496556728269923,5.0,3.3380729166666665,2.34375
184,-17.1352737691406,-19.88474338269867,-23.591328589372445,4.84375,3.4375,2.484375
185,-14.346919244428944,-17.84372797275347,-24.181750017360926,4.859375,3.4086458333333334,2.5
186,-12.89428732549401,-17.385077975143542,-23.237478376318418,4.765625,3.40484375,2.328125
187,-15.103490241069396,-18.09735833712569,-22.021117452719757,4.65625,3.4353125,2.59375
188,-15.564944364591396,-19.615468527260244,-23.3034393083971,4.359375,3.25828125,2.40625
189,-16.628170582206433,-19.7317699770271,-24.31998984950943,4.15625,3.3488541666666665,2.5625
190,-15.356487287489376,-18.607295669452625,-22.771243696140203,4.515625,3.2999479166666665,2.46875
191,-17.089680283948418,-20.361556870997642,-24.914917027665062,4.296875,3.3245833333333334,2.484375
192,-15.536833275375237,-19.225300233051815,-23.740839276371965,4.5,3.3178125,2.421875
193,-16.725703887023684,-19.94822699073301,-23.470348540632095,4.375,3.373854166666667,2.453125
194,-14.860644786557692,-17.978733369293284,-22.84691899939068,4.53125,3.2953645833333334,2.453125
195,-14.208381932153317,-17.5189526841236,-21.36139106583888,4.5625,3.4183333333333334,2.515625
196,-14.344632310680495,-18.03099507199885,-24.474933142905897,4.578125,3.3753125,2.640625
197,-16.836724758741557,-21.6562751584655,-26.463350047574156,4.59375,3.351770833333333,2.546875
198,-14.496485784784896,-17.65545434122739,-22.186947971309017,4.859375,3.37203125,2.46875
199,-15.269597227740482,-18.269613251925968,-21.990138226865785,4.90625,3.3105208333333334,2.4375
200,-17.333983310942664,-20.710613127325146,-26.38749149090357,4.6875,3.3604166666666666,2.40625
201,-15.039340337884234,-17.84623407183767,-23.168993549734935,5.0625,3.3832291666666667,2.5625
202,-13.3267398613114,-16.418185832126213,-20.13765252801966,4.328125,3.38484375,2.609375
203,-18.938793031250064,-21.753851444231564,-25.840383585689423,4.75,3.41140625,2.6875
204,-17.58291383580955,-21.154024437502766,-25.701847356677423,4.40625,3.3025520833333335,2.390625
205,-13.973890906974319,-17.089834576284503,-21.233289445780017,4.46875,3.3753125,2.515625
206,-13.871313582711725,-17.132969372966436,-20.738635619304915,4.21875,3.27671875,2.484375
207,-16.14664788178599,-19.06708445929041,-23.44341213172488,4.375,3.3241666666666667,2.515625
208,-15.182265657818961,-17.914356571639285,-21.98712324469342,4.71875,3.4288541666666665,2.640625
209,-14.818477699436109,-18.348076102729348,-24.310330932705178,4.375,3.4453645833333333,2.625
210,-16.845134850855423,-19.702037628858637,-24.10545747361858,4.640625,3.3715104166666667,2.4375
211,-15.142336671854169,-18.91475636480704,-24.70899639260425,5.0,3.44453125,2.671875
212,-16.207768544822358,-19.71381091229953,-25.40859800706908,4.703125,3.4995833333333333,2.53125
213,-19.367821973976977,-21.906794555309382,-26.492362033636354,4.390625,3.4027604166666667,2.390625
214,-17.601746377752722,-21.373814422820754,-25.737103730194285,4.6875,3.55,2.5625
215,-16.304422725659585,-19.25712323618272,-23.179030075663874,4.5625,3.4281770833333334,2.40625
216,-15.779086785443242,-19.739524561521176,-23.190650048344562,4.546875,3.54109375,2.71875
217,-17.453732178745838,-20.04932603228918,-23.835708953757187,5.0,3.52875,2.5625
218,-15.984944923382063,-18.951545951081457,-23.705779553565577,4.8125,3.5594270833333335,2.671875
219,-14.87770705991204,-17.808119872035107,-22.035820416447564,4.6875,3.50203125,2.640625
220,-15.911823560450422,-19.320946336738846,-23.035317344993317,4.390625,3.494010416666667,2.625
221,-14.102742884436532,-16.99707298833028,-22.471955086369185,4.6875,3.5207291666666665,2.65625
222,-14.498814328961908,-17.883324035192615,-24.42661641195845,4.40625,3.54296875,2.578125
223,-17.99297803728207,-21.10169277229567,-24.62611064341529,4.859375,3.4941145833333334,2.59375
224,-16.069661959662454,-18.822537906192846,-21.810913150999156,4.625,3.53453125,2.6875
225,-16.195136791880955,-19.316621588921272,-22.38931584871654,4.609375,3.4829166666666667,2.640625
226,-15.423417966751261,-18.33166160963615,-23.390381795361748,4.5625,3.5834375,2.703125
227,-15.959109532609373,-19.19153190983585,-22.91808959678815,4.65625,3.511041666666667,2.6875
228,-14.712496267757025,-18.22491016884406,-21.638201785252896,4.75,3.61734375,2.625
229,-16.284881421582032,-18.497411714680922,-23.21433199904231,4.984375,3.6015625,2.84375
230,-14.791287764423311,-18.09730117125061,-21.77017532011603,5.046875,3.6234375,2.609375
231,-14.837658685067892,-17.51561743007263,-20.529309728523327,4.46875,3.4938541666666665,2.578125
232,-14.792659661121716,-17.755592144338202,-21.437545850808363,4.5,3.488020833333333,2.703125
233,-17.51619510955923,-19.92683472663616,-24.001599554996485,4.484375,3.50921875,2.609375
234,-13.033715675889926,-16.0883703808325,-19.3070637695255,4.765625,3.54859375,2.703125
235,-13.914222121228365,-16.960331345746475,-20.194506402168045,4.546875,3.57453125,2.671875
236,-16.499982273060507,-19.43621606588919,-22.810650073957977,4.5,3.513802083333333,2.4375
237,-14.315824385123893,-17.843547208008324,-21.86004928409056,4.546875,3.579947916666667,2.640625
238,-16.31371985004165,-18.88093131106197,-21.709473917050108,4.78125,3.6275,2.75
239,-15.075154661426186,-18.80046263548071,-23.88888784200175,4.5,3.54578125,2.734375
240,-12.59560669966693,-15.592614104893421,-19.543576376286367,4.59375,3.5942708333333333,2.671875
241,-14.831656751078851,-17.73220022042013,-20.90942358784683,4.421875,3.47046875,2.65625
242,-13.659973173976415,-17.47913855825505,-21.201720723099058,4.4375,3.526875,2.5625
243,-15.106164239355737,-18.24961564843659,-21.31837407298773,4.578125,3.5463541666666667,2.6875
244,-14.710534974000621,-17.72477412130729,-21.00227242517321,4.75,3.5353125,2.5
245,-15.95560871918767,-19.638920264285428,-23.190827191672966,4.515625,3.5621875,2.84375
246,-12.921260372229161,-16.01006975600102,-19.004523428775716,4.625,3.5478645833333333,2.6875
247,-15.95887969386225,-19.840507017623384,-24.857569331735508,4.578125,3.4896354166666668,2.828125
248,-15.681855626596084,-19.37340252901607,-22.221214109867244,4.515625,3.544791666666667,2.703125
249,-15.47275220590238,-18.319371433714906,-22.37171958556614,4.78125,3.6843229166666664,2.859375
250,-14.459543812353122,-17.83181813162509,-21.951128601670245,4.78125,3.545729166666667,2.671875
251,-12.633168801033088,-16.301944574056215,-20.11315164696106,4.640625,3.527083333333333,2.8125
252,-12.15151875505893,-16.741088557066224,-21.073784531482172,4.40625,3.5416145833333332,2.609375
253,-13.794024518550428,-17.08830830650234,-20.750518010266493,4.4375,3.53421875,2.8125
254,-14.254999632196323,-17.813284999890335,-22.36473134388939,4.5625,3.49046875,2.609375
255,-14.317196102186891,-17.922984341851066,-21.303854805982176,4.8125,3.419583333333333,2.578125
256,-11.713773239123643,-16.206588361484556,-20.268096072309284,4.625,3.4105208333333334,2.609375
257,-14.049433480573496,-16.702426035706626,-19.5538558238237,4.421875,3.4840625,2.609375
258,-14.671562271762003,-18.051208463766315,-21.92593439696941,4.5625,3.4974479166666668,2.671875
259,-11.93085008636746,-15.76976404459469,-19.55202309808412,4.40625,3.3831770833333334,2.5625
260,-12.152850687280067,-15.937132812476168,-19.35968015612111,4.421875,3.2600520833333335,2.4375
261,-13.361809732447824,-17.025311406875304,-20.635813475194013,4.546875,3.33171875,2.640625
262,-12.874158908281064,-16.4471053903291,-20.37402324073723,4.375,3.2983333333333333,2.546875
263,-13.266191016238672,-17.05024864082722,-23.417406438691504,4.40625,3.2832291666666666,2.34375
264,-12.472706879871442,-15.110497981740476,-17.97477643979156,4.375,3.2748958333333333,2.546875
265,-11.934759449141891,-15.21573688273913,-19.378460722811457,4.171875,3.2786458333333335,2.484375
266,-13.814727703661845,-16.690328406380335,-19.813169173516982,4.359375,3.37265625,2.5
267,-13.292048339640553,-17.098672879835586,-20.383173647639556,4.265625,3.3081770833333333,2.453125
268,-12.38775771489381,-15.574318891146937,-18.761776392459794,4.40625,3.320520833333333,2.40625
269,-13.155160587889792,-16.17654761910421,-19.689265836150142,4.265625,3.2425,2.234375
